騎,9a0e,equestrian,riding on horses,counter for equestrians,,,,,,,,, 
鬼,9b3c,ghost,devil,,,,,,,,,, 
亀,4e80,tortoise,turtle,,,,,,,,,, 
偽,507d,falsehood,lie,deceive,pretend,counterfeit,forgery,,,,,, 
儀,5100,ceremony,rule,affair,case,a matter,,,,,,, 
妓,5993,stretch,singing girl,geisha,prostitute,,,,,,,, 
宜,5b9c,best regards,good,,,,,,,,,, 
戯,622f,frolic,play,sport,,,,,,,,, 
技,6280,skill,art,craft,ability,feat,performance,vocation,arts,,,, 
擬,64ec,mimic,aim (a gun) at,nominate,imitate,,,,,,,, 
欺,6b3a,deceit,cheat,delude,,,,,,,,, 
犠,72a0,sacrifice,,,,,,,,,,, 
疑,7591,doubt,distrust,be suspicious,question,,,,,,,, 
祇,7947,national or local god,peaceful,great,,,,,,,,, 
義,7fa9,righteousness,justice,morality,honor,loyalty,meaning,,,,,, 
蟻,87fb,ant,,,,,,,,,,, 
誼,8abc,friendship,intimacy,,,,,,,,,, 
議,8b70,deliberation,consultation,debate,consideration,,,,,,,, 
掬,63ac,scoop up water with the hand,,,,,,,,,,, 
菊,83ca,chrysanthemum,,,,,,,,,,, 
鞠,97a0,ball,,,,,,,,,,, 
吉,5409,good luck,joy,congratulations,,,,,,,,, 
吃,5403,stammer,,,,,,,,,,, 
喫,55ab,consume,eat,drink,smoke,receive (a blow),,,,,,, 
桔,6854,used in plant names,,,,,,,,,,, 
橘,6a58,mandarin orange,,,,,,,,,,, 
詰,8a70,packed,close,pressed,reprove,rebuke,blame,,,,,, 
砧,7827,fulling block,,,,,,,,,,, 
杵,6775,wooden pestle,,,,,,,,,,, 
黍,9ecd,millet,,,,,,,,,,, 
却,5374,instead,on the contrary,rather,,,,,,,,, 
客,5ba2,guest,visitor,customer,client,,,,,,,, 
脚,811a,skids,leg,undercarriage,,,,,,,,, 
虐,8650,tyrannize,oppress,,,,,,,,,, 
逆,9006,inverted,reverse,opposite,wicked,,,,,,,, 
丘,4e18,hill,knoll,,,,,,,,,, 
久,4e45,long time,old story,,,,,,,,,, 
仇,4ec7,foe,enemy,revenge,grudge,feud,,,,,,, 
休,4f11,rest,day off,retire,sleep,,,,,,,, 
及,53ca,reach out,exert,exercise,cause,,,,,,,, 
吸,5438,suck,imbibe,inhale,sip,,,,,,,, 
宮,5bae,Shinto shrine,constellations,palace,princess,,,,,,,, 
弓,5f13,bow,bow (archery, violin),,,,,,,,,, 
急,6025,hurry,emergency,sudden,steep,,,,,,,, 
救,6551,salvation,save,help,rescue,reclaim,,,,,,, 
朽,673d,decay,rot,remain in seclusion,,,,,,,,, 
求,6c42,request,want,wish for,require,demand,,,,,,, 
汲,6c72,draw (water),ladle,scoop,pump,,,,,,,, 
泣,6ce3,cry,weep,moan,,,,,,,,, 
灸,7078,moxa cautery,chastisement,,,,,,,,,, 
球,7403,ball,sphere,,,,,,,,,, 
究,7a76,research,study,,,,,,,,,, 
窮,7aae,hard up,destitute,suffer,perplexed,cornered,,,,,,, 
笈,7b08,backpack bookcase,,,,,,,,,,, 
級,7d1a,class,rank,grade,,,,,,,,, 
糾,7cfe,twist,ask,investigate,verify,,,,,,,, 
給,7d66,salary,wage,gift,allow,grant,bestow on,,,,,, 
旧,65e7,old times,old things,old friend,former,ex-,,,,,,, 
牛,725b,cow,,,,,,,,,,, 
去,53bb,gone,past,quit,leave,elapse,eliminate,divorce,,,,, 
居,5c45,reside,to be,exist,live with,,,,,,,, 
巨,5de8,gigantic,big,large,great,,,,,,,, 
拒,62d2,repel,refuse,reject,decline,,,,,,,, 
拠,62e0,foothold,based on,follow,therefore,,,,,,,, 
挙,6319,raise,plan,project,behavior,actions,,,,,,, 
渠,6e20,ditch,canal,lock,,,,,,,,, 
虚,865a,void,emptiness,unpreparedness,crack,fissure,untruth,,,,,, 
許,8a31,permit,approve,,,,,,,,,, 
距,8ddd,long-distance,spur,fetlock,,,,,,,,, 
鋸,92f8,saw (cuts wood),,,,,,,,,,, 
漁,6f01,fishing,fishery,,,,,,,,,, 
禦,79a6,defend,protect,resist,ward off,,,,,,,, 
魚,9b5a,fish,,,,,,,,,,, 
亨,4ea8,pass through,go smoothly,,,,,,,,,, 
享,4eab,receive,undergo,answer (phone),take,get,catch,,,,,, 
京,4eac,capital,10**16,,,,,,,,,, 
供,4f9b,submit,offer,present,serve (meal),accompany,,,,,,, 
侠,4fa0,tomboy,chivalry,,,,,,,,,, 
僑,50d1,temporary home,,,,,,,,,,, 
兇,5147,wickedness,,,,,,,,,,, 
競,7af6,emulate,compete with,bid,sell at auction,bout,contest,race,,,,, 
共,5171,together,both,neither,all,and,alike,with,,,,, 
凶,51f6,villain,evil,bad luck,disaster,,,,,,,, 
協,5354,co-,cooperation,,,,,,,,,, 
匡,5321,correct,save,assist,,,,,,,,, 
卿,537f,you,lord,secretary,state minister,,,,,,,, 
叫,53eb,shout,exclaim,yell,,,,,,,,, 
喬,55ac,high,boasting,,,,,,,,,, 
境,5883,boundary,border,region,,,,,,,,, 
峡,5ce1,gorge,ravine,,,,,,,,,, 
強,5f37,strong,,,,,,,,,,, 
彊,5f4a,strong,,,,,,,,,,, 
怯,602f,cowardice,wince,flinch,hesitate,waver,,,,,,, 
恐,6050,fear,dread,awe,,,,,,,,, 
恭,606d,respect,reverent,,,,,,,,,, 
挟,631f,pinch,between,,,,,,,,,, 
教,6559,teach,faith,doctrine,,,,,,,,, 
橋,6a4b,bridge,,,,,,,,,,, 
況,6cc1,condition,situation,,,,,,,,,, 
狂,72c2,lunatic,insane,crazy,confuse,,,,,,,, 
狭,72ed,cramped,narrow,contract,tight,,,,,,,, 
矯,77ef,rectify,straighten,correct,reform,cure,control,pretend,falsify,,,, 
胸,80f8,bosom,breast,chest,heart,feelings,,,,,,, 
脅,8105,threaten,coerce,,,,,,,,,, 
興,8208,entertain,revive,retrieve,interest,pleasure,,,,,,, 
蕎,854e,buckwheat,,,,,,,,,,, 
郷,90f7,home town,village,native place,district,,,,,,,, 
鏡,93e1,mirror,speculum,barrel-head,round rice-cake offering,,,,,,,, 
響,97ff,echo,sound,resound,ring,vibrate,,,,,,, 
饗,9957,banquet,,,,,,,,,,, 
驚,9a5a,wonder,be surprised,frightened,amazed,,,,,,,, 
仰,4ef0,face-up,look up,depend,seek,respect,rever,drink,take,,,, 
凝,51dd,congeal,freeze,stiff,be absorbed in,,,,,,,, 
尭,5c2d,high,far,,,,,,,,,, 
暁,6681,daybreak,dawn,in the event,,,,,,,,, 
業,696d,business,vocation,arts,performance,,,,,,,, 
局,5c40,bureau,board,office,affair,conclusion,court lady,lady-in-waiting,her apartment,,,, 
曲,66f2,bend,music,melody,composition,pleasure,injustice,fault,curve,crooked,perverse,lean, 
極,6975,poles,settlement,conclusion,end,highest rank,electric poles,very,extremely,most,highly,10**48, 
玉,7389,jewel,ball,,,,,,,,,, 
桐,6850,paulownia,,,,,,,,,,, 
粁,7c81,kilometer,(kokuji),,,,,,,,,, 
僅,50c5,a wee bit,,,,,,,,,,, 
勤,52e4,diligence,become employed,serve,,,,,,,,, 
均,5747,level,average,,,,,,,,,, 
巾,5dfe,towel,hanging scroll,width,cloth radical (no. 50),,,,,,,, 
錦,9326,brocade,fine dress,honors,,,,,,,,, 
斤,65a4,axe,1.32 lb,catty,counter for loaves of bread,axe radical (no. 69),,,,,,, 
欣,6b23,take pleasure in,rejoice,,,,,,,,,, 
欽,6b3d,respect,revere,long for,,,,,,,,, 
琴,7434,harp,koto,,,,,,,,,, 
禁,7981,prohibition,ban,forbid,,,,,,,,, 
禽,79bd,bird,captive,capture,,,,,,,,, 
筋,7b4b,muscle,sinew,tendon,fiber,plot,plan,descent,,,,, 
緊,7dca,tense,solid,hard,reliable,tight,,,,,,, 
芹,82b9,parsley,,,,,,,,,,, 
菌,83cc,germ,fungus,bacteria,,,,,,,,, 
衿,887f,neck,collar,lapel,,,,,,,,, 
襟,895f,collar,neck,lapel,,,,,,,,, 
謹,8b39,discreet,reverently,humbly,,,,,,,,, 
近,8fd1,near,early,akin,tantamount,,,,,,,, 
金,91d1,gold,,,,,,,,,,, 
吟,541f,versify,singing,recital,,,,,,,,, 
銀,9280,silver,,,,,,,,,,, 
九,4e5d,nine,,,,,,,,,,, 
倶,5036,both,,,,,,,,,,, 
句,53e5,phrase,clause,sentence,passage,paragraph,counter for haiku,,,,,, 
区,533a,ward,district,,,,,,,,,, 
狗,72d7,puppy,dog,,,,,,,,,, 
玖,7396,beautiful black jewel,nine,,,,,,,,,, 
矩,77e9,ruler,carpenter's square,,,,,,,,,, 
苦,82e6,suffering,trial,worry,hardship,feel bitter,scowl,,,,,, 
躯,8eaf,body,corpse,tree with rotten core,,,,,,,,, 
駆,99c6,drive,run,gallop,advance,inspire,impel,,,,,, 
駈,99c8,run,gallop,advance,,,,,,,,, 
駒,99d2,pony,horse,colt,,,,,,,,, 
具,5177,tool,utensil,means,possess,ingredients,counter for armor, suits, sets of furniture,,,,,, 
愚,611a,foolish,folly,absurdity,stupid,,,,,,,, 
虞,865e,expectation,consideration,uneasiness,fear,anxiety,concern,,,,,, 
喰,55b0,eat,drink,receive (a blow),(kokuji),,,,,,,, 
空,7a7a,empty,sky,void,vacant,vacuum,,,,,,, 
偶,5076,accidentally,even number,couple,man & wife,same kind,,,,,,, 
寓,5bd3,temporary abode,imply,suggest,,,,,,,,, 
遇,9047,interview,treat,entertain,receive,deal with,,,,,,, 
隅,9685,corner,nook,,,,,,,,,, 
串,4e32,shish kebab,spit,skewer,,,,,,,,, 
櫛,6adb,comb,,,,,,,,,,, 
釧,91e7,bracelet,,,,,,,,,,, 
屑,5c51,rubbish,junk,trash,waste,scraps,,,,,,, 
屈,5c48,yield,bend,flinch,submit,,,,,,,, 
掘,6398,dig,delve,excavate,,,,,,,,, 
窟,7a9f,cavern,,,,,,,,,,, 
沓,6c93,shoes,boots,,,,,,,,,, 
靴,9774,shoes,,,,,,,,,,, 
轡,8f61,bit (horse),,,,,,,,,,, 
窪,7aaa,depression,cave in,sink,become hollow,,,,,,,, 
熊,718a,bear,,,,,,,,,,, 
隈,9688,corner,nook,recess,,,,,,,,, 
粂,7c82,used in proper names,(kokuji),,,,,,,,,, 
栗,6817,chestnut,,,,,,,,,,, 
繰,7e70,winding,reel,spin,turn (pages),look up,refer to,,,,,, 
桑,6851,mulberry,,,,,,,,,,, 
鍬,936c,hoe with long blade at acute angle,,,,,,,,,,, 
勲,52f2,meritorious deed,merit,,,,,,,,,, 
君,541b,mister,you,ruler,male name suffix,,,,,,,, 
薫,85ab,send forth fragrance,fragrant,be scented,smoke (tobacco),,,,,,,, 
訓,8a13,instruction,Japanese character reading,explanation,read,,,,,,,, 
群,7fa4,flock,group,crowd,herd,swarm,cluster,,,,,, 
軍,8ecd,army,force,troops,war,battle,,,,,,, 
郡,90e1,county,district,,,,,,,,,, 
卦,5366,a divination sign,,,,,,,,,,, 
袈,8888,a coarse camlet,,,,,,,,,,, 
祁,7941,intense,large,,,,,,,,,, 
係,4fc2,person in charge,connection,duty,concern oneself,,,,,,,, 
傾,50be,lean,incline,tilt,trend,wane,sink,ruin,bias,,,, 
刑,5211,punish,penalty,sentence,punishment,,,,,,,, 
兄,5144,elder brother,big brother,,,,,,,,,, 
啓,5553,disclose,open,say,,,,,,,,, 
圭,572d,square jewel,corner,angle,edge,,,,,,,, 
珪,73ea,jade scepter or tablet (authority symbol),,,,,,,,,,, 
型,578b,mould,type,model,,,,,,,,, 
契,5951,pledge,promise,vow,,,,,,,,, 
形,5f62,shape,form,style,,,,,,,,, 
径,5f84,diameter,path,method,,,,,,,,, 
恵,6075,favor,blessing,grace,kindness,,,,,,,, 
慶,6176,jubilation,congratulate,rejoice,be happy,,,,,,,, 
慧,6167,wise,,,,,,,,,,, 
憩,61a9,recess,rest,relax,repose,,,,,,,, 
掲,63b2,put up (a notice),put up,hoist,display,hang out,publish,describe,,,,, 
携,643a,portable,carry (in hand),armed with,bring along,,,,,,,, 
敬,656c,awe,respect,honor,revere,,,,,,,, 
景,666f,scenery,view,,,,,,,,,, 
桂,6842,Japanese Judas-tree,cinnamon tree,,,,,,,,,, 
渓,6e13,mountain stream,valley,,,,,,,,,, 
畦,7566,rice paddy ridge,furrow,rib,,,,,,,,, 
稽,7a3d,think,consider,,,,,,,,,, 
系,7cfb,lineage,system,,,,,,,,,, 
経,7d4c,sutra,longitude,pass thru,expire,warp,,,,,,, 
継,7d99,inherit,succeed,patch,graft (tree),,,,,,,, 
繋,7e4b,tie,fasten,chain,tether,connect,,,,,,, 
罫,7f6b,ruled line,,,,,,,,,,, 
茎,830e,stalk,stem,,,,,,,,,, 
荊,834a,thorn,brier,whip,,,,,,,,, 
蛍,86cd,lightning-bug,firefly,,,,,,,,,, 
計,8a08,plot,plan,scheme,measure,,,,,,,, 
詣,8a63,visit a temple,,,,,,,,,,, 
警,8b66,admonish,commandment,,,,,,,,,, 
軽,8efd,lightly,trifling,unimportant,,,,,,,,, 
頚,981a,neck,head,,,,,,,,,, 
鶏,9d8f,chicken,,,,,,,,,,, 
芸,82b8,technique,art,craft,performance,acting,trick,stunt,,,,, 
迎,8fce,welcome,meet,greet,,,,,,,,, 
鯨,9be8,whale,,,,,,,,,,, 
劇,5287,drama,play,,,,,,,,,, 
戟,621f,halbert,arms,,,,,,,,,, 
撃,6483,beat,attack,defeat,conquer,,,,,,,, 
激,6fc0,violent,get excited,enraged,chafe,incite,,,,,,, 
隙,9699,crevice,fissure,discord,opportunity,leisure,,,,,,, 
桁,6841,beam,girder,spar,unit or column (accounting),,,,,,,, 
傑,5091,greatness,excellence,,,,,,,,,, 
欠,6b20,lack,gap,fail,yawning radical (no. 76),,,,,,,, 
決,6c7a,decide,fix,agree upon,appoint,,,,,,,, 
潔,6f54,undefiled,pure,clean,righteous,gallant,,,,,,, 
穴,7a74,hole,aperture,slit,cave,den,,,,,,, 
結,7d50,tie,bind,contract,join,organize,do up hair,fasten,,,,, 
血,8840,blood,,,,,,,,,,, 
訣,8a23,separation,part,secret,,,,,,,,, 
月,6708,month,moon,,,,,,,,,, 
件,4ef6,affair,case,matter,item,,,,,,,, 
倹,5039,frugal,economy,thrifty,,,,,,,,, 
倦,5026,lose interest in,tire of,,,,,,,,,, 
健,5065,healthy,health,strength,persistence,,,,,,,, 
兼,517c,concurrently,and,,,,,,,,,, 
券,5238,ticket,,,,,,,,,,, 
剣,5263,sabre,sword,blade,clock hand,,,,,,,, 
喧,55a7,noisy,boisterous,,,,,,,,,, 
圏,570f,sphere,circle,radius,range,,,,,,,, 
堅,5805,strict,hard,solid,tough,tight,reliable,,,,,, 
嫌,5acc,dislike,detest,hate,,,,,,,,, 
建,5efa,build,,,,,,,,,,, 
憲,61b2,constitution,law,,,,,,,,,, 
懸,61f8,suspend,hang,10%,install,depend,consult,,,,,, 
拳,62f3,fist,,,,,,,,,,, 
捲,6372,roll,wind,coil,turn pages,roll up sleeves,strip off,be turned,be rolled up,,,, 
検,691c,examination,investigate,,,,,,,,,, 
権,6a29,authority,power,rights,,,,,,,,, 
牽,727d,pull,tug,drag,lead by hand,,,,,,,, 
犬,72ac,dog,,,,,,,,,,, 
献,732e,offering,counter for drinks,present,offer,,,,,,,, 
研,7814,polish,study of,sharpen,,,,,,,,, 
硯,786f,inkstone,,,,,,,,,,, 
絹,7d79,silk,,,,,,,,,,, 
県,770c,prefecture,,,,,,,,,,, 
肩,80a9,shoulder,,,,,,,,,,, 
見,898b,see,hopes,chances,idea,opinion,look at,visible,,,,, 
謙,8b19,self-effacing,humble oneself,condescend,be modest,,,,,,,, 
賢,8ce2,intelligent,wise,wisdom,cleverness,,,,,,,, 
軒,8ed2,flats,counter for houses,eaves,,,,,,,,, 
遣,9063,dispatch,despatch,send,give,donate,do,undertake,,,,, 
鍵,9375,key,,,,,,,,,,, 
険,967a,precipitous,inaccessible place,impregnable position,steep place,sharp eyes,,,,,,, 
顕,9855,appear,existing,,,,,,,,,, 
験,9a13,verification,effect,testing,,,,,,,,, 
鹸,9e78,saltiness,,,,,,,,,,, 
元,5143,beginning,former time,origin,,,,,,,,, 
原,539f,meadow,original,primitive,field,plain,prairie,tundra,wilderness,,,, 
厳,53b3,stern,strictness,severity,rigidity,,,,,,,, 
幻,5e7b,phantasm,vision,dream,illusion,apparition,,,,,,, 
弦,5f26,bowstring,chord,hypotenuse,,,,,,,,, 
減,6e1b,dwindle,decrease,reduce,decline,curtail,get hungry,,,,,, 
源,6e90,source,origin,,,,,,,,,, 
玄,7384,mysterious,occultness,,,,,,,,,, 
現,73fe,present,existing,actual,,,,,,,,, 
絃,7d43,string,cord,samisen music,,,,,,,,, 
舷,8237,gunwale,,,,,,,,,,, 
言,8a00,say,,,,,,,,,,, 
諺,8afa,proverb,,,,,,,,,,, 
限,9650,limit,restrict,to best of ability,,,,,,,,, 
乎,4e4e,question mark,?,,,,,,,,,, 
個,500b,individual,counter for articles,,,,,,,,,, 
古,53e4,old,,,,,,,,,,, 
呼,547c,call,call out to,invite,,,,,,,,, 
固,56fa,harden,set,clot,curdle,,,,,,,, 
姑,59d1,mother-in-law,,,,,,,,,,, 
孤,5b64,orphan,alone,,,,,,,,,, 
己,5df1,self,snake,serpent,,,,,,,,, 
庫,5eab,warehouse,storehouse,,,,,,,,,, 
弧,5f27,arc,arch,bow,,,,,,,,, 
戸,6238,door,counter for houses,door radical (no. 63),,,,,,,,, 
故,6545,happenstance,especially,intentionally,reason,cause,circumstances,the late,therefore,consequently,,, 
枯,67af,wither,die,dry up,be seasoned,,,,,,,, 
湖,6e56,lake,,,,,,,,,,, 
狐,72d0,fox,,,,,,,,,,, 
糊,7cca,paste,glue,sizing,,,,,,,,, 
袴,88b4,men's formal divided skirt,,,,,,,,,,, 
股,80a1,thigh,crotch,,,,,,,,,, 
胡,80e1,barbarian,foreign,,,,,,,,,, 
菰,83f0,reed used for matting,,,,,,,,,,, 
虎,864e,tiger,drunkard,,,,,,,,,, 
誇,8a87,boast,be proud,pride,triumphantly,,,,,,,, 
跨,8de8,be,sit or stand astride,extend over,straddle,,,,,,,, 
鈷,9237,cobalt,,,,,,,,,,, 
雇,96c7,employ,hire,,,,,,,,,, 
顧,9867,look back,review,examine oneself,turn around,,,,,,,, 
鼓,9f13,drum,beat,rouse,muster,,,,,,,, 
五,4e94,five,,,,,,,,,,, 
互,4e92,mutually,reciprocally,together,,,,,,,,, 
伍,4f0d,5,5-man squad,file,line,,,,,,,, 
午,5348,noon,sign of the horse,11AM-1PM,seventh sign of Chinese zodiac,,,,,,,, 
呉,5449,give,do something for,,,,,,,,,, 
吾,543e,I,my,our,one's own,,,,,,,, 
娯,5a2f,recreation,pleasure,,,,,,,,,, 
後,5f8c,behind,back,later,,,,,,,,, 
御,5fa1,honorable,manipulate,govern,,,,,,,,, 
悟,609f,enlightenment,perceive,discern,realize,understand,,,,,,, 
梧,68a7,Chinese parasol tree,phoenix tree,,,,,,,,,, 
檎,6a8e,apple,,,,,,,,,,, 
瑚,745a,ancestral offering receptacle,coral,,,,,,,,,, 
碁,7881,Go,,,,,,,,,,, 
語,8a9e,word,speech,language,,,,,,,,, 
誤,8aa4,mistake,err,do wrong,mislead,,,,,,,, 
護,8b77,safeguard,protect,,,,,,,,,, 
醐,9190,boiled butter,,,,,,,,,,, 
乞,4e5e,beg,invite,ask,,,,,,,,, 
鯉,9bc9,carp,,,,,,,,,,, 
交,4ea4,mingle,mixing,association,coming & going,,,,,,,, 
佼,4f7c,beautiful,clever,deceive,sly,,,,,,,, 
侯,4faf,marquis,lord,daimyo,,,,,,,,, 
候,5019,climate,season,weather,,,,,,,,, 
倖,5016,happiness,luck,,,,,,,,,, 
光,5149,ray,light,,,,,,,,,, 
公,516c,public,prince,official,governmental,,,,,,,, 
功,529f,achievement,merits,success,honor,credit,,,,,,, 
効,52b9,merit,efficacy,efficiency,benefit,,,,,,,, 
勾,52fe,be bent,slope,capture,,,,,,,,, 
厚,539a,thick,heavy,rich,kind,cordial,brazen,shameless,,,,, 
口,53e3,mouth,,,,,,,,,,, 
向,5411,yonder,facing,beyond,confront,defy,tend toward,approach,,,,, 
后,540e,empress,queen,after,behind,back,later,,,,,, 
喉,5589,throat,voice,,,,,,,,,, 
坑,5751,pit,hole,,,,,,,,,, 
垢,57a2,dirt,grime,earwax,,,,,,,,, 
好,597d,fond,pleasing,like something,,,,,,,,, 
孔,5b54,cavity,hole,slit,very,great,exceedingly,,,,,, 
孝,5b5d,filial piety,child's respect,,,,,,,,,, 
宏,5b8f,wide,large,,,,,,,,,, 
工,5de5,craft,construction,katakana e radical (no. 48),,,,,,,,, 
巧,5de7,adroit,skilled,ingenuity,,,,,,,,, 
巷,5df7,fork in road,scene,arena,theater,,,,,,,, 
幸,5e78,happiness,blessing,fortune,,,,,,,,, 
広,5e83,wide,broad,spacious,,,,,,,,, 
庚,5e9a,7th,7th calendar sign,,,,,,,,,, 
康,5eb7,ease,peace,,,,,,,,,, 
弘,5f18,vast,broad,wide,,,,,,,,, 
恒,6052,constancy,always,,,,,,,,,, 
慌,614c,disconcerted,be confused,lose one's head,,,,,,,,, 
抗,6297,confront,resist,defy,oppose,,,,,,,, 
拘,62d8,arrest,seize,concerned,adhere to,despite,,,,,,, 
控,63a7,withdraw,draw in,hold back,refrain from,be moderate,,,,,,, 
攻,653b,aggression,attack,,,,,,,,,, 
昂,6602,rise,,,,,,,,,,, 
晃,6643,clear,,,,,,,,,,, 
更,66f4,grow late,night watch,sit up late,of course,,,,,,,, 
杭,676d,stake,post,picket,,,,,,,,, 
校,6821,exam,school,printing,proof,correction,,,,,,, 
梗,6897,for the most part,close up,flower stem,,,,,,,,, 
構,69cb,posture,build,pretend,,,,,,,,, 
江,6c5f,creek,inlet,bay,,,,,,,,, 
洪,6d2a,deluge,flood,vast,,,,,,,,, 
浩,6d69,wide expanse,abundance,vigorous,,,,,,,,, 
港,6e2f,harbor,,,,,,,,,,, 
溝,6e9d,gutter,ditch,sewer,drain,10**32,,,,,,, 
甲,7532,armor,high (voice),A grade,first class,former,instep,carapace,,,,, 
皇,7687,emperor,,,,,,,,,,, 
硬,786c,stiff,hard,,,,,,,,,, 
稿,7a3f,draft,copy,manuscript,straw,,,,,,,, 
糠,7ce0,rice bran,,,,,,,,,,, 
紅,7d05,crimson,deep red,,,,,,,,,, 
紘,7d18,large,,,,,,,,,,, 
絞,7d5e,strangle,constrict,wring,,,,,,,,, 
綱,7db1,hawser,class (genus),rope,cord,cable,,,,,,, 
耕,8015,till,plow,cultivate,,,,,,,,, 
考,8003,consider,think over,,,,,,,,,, 
肯,80af,agreement,consent,comply with,,,,,,,,, 
肱,80b1,ability,talent,elbow,arm,,,,,,,, 
腔,8154,body cavity,,,,,,,,,,, 
膏,818f,fat,grease,lard,paste,ointment,plaster,,,,,, 
航,822a,navigate,sail,cruise,fly,,,,,,,, 
荒,8352,laid waste,rough,rude,wild,,,,,,,, 
行,884c,going,journey,,,,,,,,,, 
衡,8861,equilibrium,measuring rod,scale,,,,,,,,, 
講,8b1b,lecture,club,association,,,,,,,,, 
貢,8ca2,tribute,support,finance,,,,,,,,, 
購,8cfc,subscription,buy,,,,,,,,,, 
郊,90ca,outskirts,suburbs,rural area,,,,,,,,, 
酵,9175,fermentation,,,,,,,,,,, 
鉱,9271,mineral,ore,,,,,,,,,, 
砿,783f,ore,,,,,,,,,,, 
鋼,92fc,steel,,,,,,,,,,, 
閤,95a4,small side gate,,,,,,,,,,, 
降,964d,descend,precipitate,fall,surrender,,,,,,,, 
項,9805,paragraph,nape of neck,clause,item,term (expression),,,,,,, 
香,9999,incense,smell,perfume,,,,,,,,, 
高,9ad8,tall,high,expensive,,,,,,,,, 
鴻,9d3b,large bird,wild goose,large,great,powerful,prosperous,,,,,, 
剛,525b,sturdy,strength,,,,,,,,,, 
劫,52ab,threat,long ages,,,,,,,,,, 
号,53f7,nickname,number,item,title,pseudonym,name,call,,,,, 
合,5408,fit,suit,join,0.1,,,,,,,, 
壕,58d5,trench,dugout,air raid shelter,,,,,,,,, 
拷,62f7,torture,beat,,,,,,,,,, 
濠,6fe0,moat,ditch,canal,Australia,,,,,,,, 
豪,8c6a,overpowering,great,powerful,excelling,Australia,,,,,,, 
轟,8f5f,roar,thunder,boom resound,,,,,,,,, 
麹,9eb9,malt,yeast,,,,,,,,,, 
克,514b,overcome,kindly,skillfully,,,,,,,,, 
刻,523b,engrave,cut fine,chop,hash,mince,time,carving,,,,, 
告,544a,revelation,tell,inform,announce,,,,,,,, 
国,56fd,country,,,,,,,,,,, 
穀,7a40,cereals,grain,,,,,,,,,, 
酷,9177,cruel,severe,atrocious,unjust,,,,,,,, 
鵠,9d60,swan,,,,,,,,,,, 
黒,9ed2,black,,,,,,,,,,, 
獄,7344,prison,jail,,,,,,,,,, 
漉,6f09,manufacture paper,spread out thin,strain,percolate,,,,,,,, 
腰,8170,loins,hips,waist,low wainscoting,,,,,,,, 
甑,7511,rice-steaming pot,,,,,,,,,,, 
忽,5ffd,in a moment,instantly,all of a sudden,neglect,disregard,,,,,,, 
惚,60da,fall in love with,admire,grow senile,,,,,,,,, 
骨,9aa8,skeleton,bone,remains,frame,,,,,,,, 
狛,72db,archaic part of Korea,lion-dog shrine guards,,,,,,,,,, 
込,8fbc,crowded,mixture,in bulk,included,(kokuji),,,,,,, 
此,6b64,this,current,next,coming,last,past,,,,,, 
頃,9803,time,about,toward,,,,,,,,, 
今,4eca,now,,,,,,,,,,, 
困,56f0,quandary,become distressed,annoyed,,,,,,,,, 
坤,5764,divination sign,land,earth,,,,,,,,, 
墾,58be,ground-breaking,open up farmland,,,,,,,,,, 
婚,5a5a,marriage,,,,,,,,,,, 
恨,6068,regret,bear a grudge,resentment,malice,hatred,,,,,,, 
懇,61c7,sociable,kind,courteous,hospitable,cordial,,,,,,, 
昏,660f,dark,evening,dusk,,,,,,,,, 
昆,6606,descendants,elder brother,insect,,,,,,,,, 
根,6839,root,radical,head (pimple),,,,,,,,, 
梱,68b1,pack,tie up,bale,,,,,,,,, 
混,6df7,mix,blend,confuse,,,,,,,,, 
痕,75d5,mark,foot print,,,,,,,,,, 
紺,7d3a,dark blue,navy,,,,,,,,,, 
艮,826e,northeast (Oriental zodiac),stopping,good radical (no. 138),,,,,,,,, 
魂,9b42,soul,spirit,,,,,,,,,, 
些,4e9b,a little bit,sometimes,,,,,,,,,, 
佐,4f50,assistant,help,,,,,,,,,, 
叉,53c9,fork in road,crotch,,,,,,,,,, 
唆,5506,tempt,seduce,instigate,promote,,,,,,,, 
嵯,5d6f,steep,craggy,rugged,,,,,,,,, 
左,5de6,left,,,,,,,,,,, 
差,5dee,distinction,difference,variation,discrepancy,margin,balance,,,,,, 
査,67fb,investigate,,,,,,,,,,, 
沙,6c99,sand,,,,,,,,,,, 
瑳,7473,polish,,,,,,,,,,, 
砂,7802,sand,,,,,,,,,,, 
詐,8a50,lie,falsehood,deceive,pretend,,,,,,,, 
鎖,9396,chain,irons,connection,,,,,,,,, 
裟,88df,Buddhist surplice,,,,,,,,,,, 
坐,5750,sit,,,,,,,,,,, 
座,5ea7,squat,seat,cushion,gathering,sit,,,,,,, 
挫,632b,crush,break,sprain,discourage,,,,,,,, 
債,50b5,bond,loan,debt,,,,,,,,, 
催,50ac,sponsor,hold (a meeting),give (a dinner),,,,,,,,, 
再,518d,again,twice,second time,,,,,,,,, 
最,6700,utmost,most,extreme,,,,,,,,, 
哉,54c9,how,what,alas,question mark,?,,,,,,, 
塞,585e,close,shut,cover,block,obstruct,,,,,,, 
妻,59bb,wife,spouse,,,,,,,,,, 
宰,5bb0,superintend,manager,rule,,,,,,,,, 
彩,5f69,coloring,paint,makeup,,,,,,,,, 
才,624d,genius,years old,cubic shaku,,,,,,,,, 
